filename,Predicted_Label,Confidence_Score
796128.jpg,Elliptical,0.9023
796164.jpg,Irregular,0.594
796172.jpg,Spiral,0.5713
796174.jpg,Spiral,0.59
796218.jpg,Irregular,0.469
796267.jpg,Irregular,0.7397
796278.jpg,Spiral,0.723
796308.jpg,Spiral,0.8975
796376.jpg,Elliptical,0.9536
796399.jpg,Elliptical,0.9795
796414.jpg,Elliptical,0.9976
796462.jpg,Spiral,0.8813
796475.jpg,Irregular,0.4941
796482.jpg,Elliptical,0.998
796512.jpg,Spiral,0.863
796651.jpg,Spiral,0.949
796653.jpg,Elliptical,0.914
796675.jpg,Elliptical,0.529
796703.jpg,Irregular,0.58
796718.jpg,Elliptical,0.957
796761.jpg,Elliptical,0.9214
796781.jpg,Irregular,0.792
796827.jpg,Spiral,0.7363
796895.jpg,Spiral,0.889
796912.jpg,Spiral,0.9185
796930.jpg,Elliptical,0.621
796944.jpg,Elliptical,0.4663
797002.jpg,Elliptical,0.9863
797024.jpg,Spiral,0.589
797062.jpg,Irregular,0.5845
797116.jpg,Elliptical,0.81
797122.jpg,Elliptical,0.965
797170.jpg,Elliptical,0.979
797240.jpg,Irregular,0.8794
797247.jpg,Elliptical,0.7603
797250.jpg,Irregular,0.89
797326.jpg,Elliptical,0.4553
797442.jpg,Elliptical,0.998
797476.jpg,Elliptical,0.9985
797481.jpg,Irregular,0.813
797488.jpg,Irregular,0.6523
797495.jpg,Elliptical,0.6704
797514.jpg,Elliptical,0.983
797515.jpg,Irregular,0.479
797516.jpg,Spiral,0.813
797552.jpg,Spiral,0.6436
797590.jpg,Irregular,0.5117
797597.jpg,Elliptical,0.503
797639.jpg,Spiral,0.761
797655.jpg,Spiral,0.79
797784.jpg,Elliptical,0.778
797834.jpg,Irregular,0.5806
797843.jpg,Elliptical,0.9307
797861.jpg,Elliptical,0.7334
797874.jpg,Irregular,0.701
797898.jpg,Irregular,0.6025
797919.jpg,Spiral,0.8613
797929.jpg,Spiral,0.6675
797939.jpg,Elliptical,0.987
798011.jpg,Spiral,0.796
798017.jpg,Irregular,0.4858
798030.jpg,Elliptical,0.948
798042.jpg,Spiral,0.505
798045.jpg,Irregular,0.5015
798060.jpg,Irregular,0.5166
798066.jpg,Elliptical,0.8257
798165.jpg,Elliptical,0.636
798265.jpg,Irregular,0.527
798301.jpg,Spiral,0.9243
798313.jpg,Irregular,0.628
798347.jpg,Elliptical,0.867
798353.jpg,Elliptical,0.995
798389.jpg,Spiral,0.906
798417.jpg,Elliptical,0.582
798490.jpg,Elliptical,0.9775
798493.jpg,Irregular,0.502
798519.jpg,Spiral,0.803
798524.jpg,Spiral,0.5654
798527.jpg,Irregular,0.7773
798536.jpg,Elliptical,0.9956
798571.jpg,Spiral,0.8843
798589.jpg,Irregular,0.797
798602.jpg,Irregular,0.4614
798607.jpg,Elliptical,0.4895
798637.jpg,Irregular,0.6133
798656.jpg,Elliptical,0.9985
798662.jpg,Spiral,0.516
798695.jpg,Irregular,0.558
798707.jpg,Elliptical,0.7397
798721.jpg,Spiral,0.4814
798844.jpg,Elliptical,0.9805
798894.jpg,Elliptical,0.6094
798895.jpg,Irregular,0.5186
798927.jpg,Elliptical,0.9927
798939.jpg,Spiral,0.698
798947.jpg,Elliptical,0.788
798978.jpg,Spiral,0.4656
799006.jpg,Elliptical,0.941
799089.jpg,Elliptical,0.8364
799149.jpg,Spiral,0.9077
799158.jpg,Spiral,0.4668
799166.jpg,Elliptical,0.9585
799174.jpg,Elliptical,0.917
799176.jpg,Elliptical,0.877
799180.jpg,Irregular,0.426
799244.jpg,Elliptical,0.7104
799319.jpg,Irregular,0.604
799339.jpg,Elliptical,0.791
799373.jpg,Irregular,0.6724
799435.jpg,Irregular,0.8105
799549.jpg,Elliptical,0.9907
799550.jpg,Irregular,0.495
799575.jpg,Elliptical,0.9854
799612.jpg,Elliptical,0.506
799650.jpg,Spiral,0.8516
799673.jpg,Spiral,0.586
799727.jpg,Elliptical,1.0
799797.jpg,Irregular,0.546
799861.jpg,Irregular,0.58
799900.jpg,Irregular,0.5933
799924.jpg,Spiral,0.6543
799997.jpg,Elliptical,0.7236
799999.jpg,Elliptical,0.994
800025.jpg,Irregular,0.7144
800029.jpg,Elliptical,0.4497
800035.jpg,Elliptical,0.955
800092.jpg,Spiral,0.805
800132.jpg,Irregular,0.774
800168.jpg,Spiral,0.645
800175.jpg,Irregular,0.6904
800184.jpg,Elliptical,0.845
800251.jpg,Elliptical,0.9985
800341.jpg,Irregular,0.5923
800365.jpg,Irregular,0.624
800372.jpg,Irregular,0.6113
800395.jpg,Spiral,0.511
800426.jpg,Elliptical,0.3474
800436.jpg,Irregular,0.637
800467.jpg,Irregular,0.566
800510.jpg,Spiral,0.548
800527.jpg,Irregular,0.7153
800574.jpg,Irregular,0.7163
800586.jpg,Elliptical,0.9995
800603.jpg,Elliptical,0.991
800640.jpg,Spiral,0.839
800694.jpg,Elliptical,0.895
800719.jpg,Spiral,0.6074
800771.jpg,Elliptical,0.9956
800827.jpg,Spiral,0.521
800829.jpg,Elliptical,0.9966
800851.jpg,Irregular,0.9395
800869.jpg,Irregular,0.4915
800894.jpg,Elliptical,0.924
800907.jpg,Irregular,0.502
800945.jpg,Spiral,0.74
801016.jpg,Irregular,0.533
801025.jpg,Elliptical,0.916
801059.jpg,Elliptical,0.6562
801116.jpg,Spiral,0.7827
801154.jpg,Elliptical,0.9424
801163.jpg,Irregular,0.5137
801165.jpg,Irregular,0.4075
801182.jpg,Elliptical,0.5864
801201.jpg,Irregular,0.5938
801215.jpg,Elliptical,0.7554
801245.jpg,Elliptical,0.869
801269.jpg,Irregular,0.4897
801276.jpg,Spiral,0.388
801313.jpg,Irregular,0.7026
801320.jpg,Elliptical,0.9004
801327.jpg,Spiral,0.847
801334.jpg,Spiral,0.5176
801365.jpg,Irregular,0.4434
801396.jpg,Elliptical,0.4993
801455.jpg,Irregular,0.472
801466.jpg,Spiral,0.4956
801469.jpg,Elliptical,0.9985
801472.jpg,Irregular,0.7173
801548.jpg,Spiral,0.7134
801557.jpg,Elliptical,0.999
801564.jpg,Elliptical,0.9805
801574.jpg,Elliptical,0.9653
801590.jpg,Spiral,0.603
801629.jpg,Spiral,0.5176
801644.jpg,Elliptical,0.9985
801696.jpg,Irregular,0.5166
801775.jpg,Elliptical,0.988
801776.jpg,Irregular,0.8584
801821.jpg,Irregular,0.7783
801856.jpg,Spiral,0.692
801905.jpg,Elliptical,0.9883
801907.jpg,Elliptical,0.622
801957.jpg,Elliptical,0.996
801994.jpg,Spiral,0.7847
802000.jpg,Elliptical,0.9556
802003.jpg,Irregular,0.4963
802005.jpg,Elliptical,0.99
802088.jpg,Irregular,0.607
802094.jpg,Irregular,0.657
802114.jpg,Spiral,0.6343
802128.jpg,Elliptical,0.7944
802265.jpg,Spiral,0.7817
802288.jpg,Elliptical,0.7847
802315.jpg,Elliptical,0.7246
802347.jpg,Irregular,0.8276
802357.jpg,Elliptical,0.86
802365.jpg,Spiral,0.902
802429.jpg,Irregular,0.4321
802460.jpg,Elliptical,0.527
802493.jpg,Spiral,0.515
802494.jpg,Elliptical,0.654
802610.jpg,Elliptical,0.9966
802684.jpg,Spiral,0.52
802731.jpg,Elliptical,0.877
802797.jpg,Elliptical,0.9155
802965.jpg,Irregular,0.918
802995.jpg,Elliptical,0.8384
803103.jpg,Spiral,0.8438
803128.jpg,Irregular,0.4692
803223.jpg,Irregular,0.641
803238.jpg,Irregular,0.4443
803305.jpg,Spiral,0.9316
803388.jpg,Spiral,0.7456
803416.jpg,Elliptical,0.743
803448.jpg,Elliptical,0.6865
803450.jpg,Spiral,0.493
803487.jpg,Elliptical,0.372
803507.jpg,Elliptical,0.5635
803524.jpg,Elliptical,0.9976
803579.jpg,Irregular,0.7495
803583.jpg,Spiral,0.7173
803631.jpg,Elliptical,0.3684
803644.jpg,Irregular,0.651
803652.jpg,Elliptical,0.7856
803661.jpg,Irregular,0.6504
803684.jpg,Elliptical,0.7163
803768.jpg,Irregular,0.8843
803777.jpg,Irregular,0.6426
803782.jpg,Elliptical,0.9727
803799.jpg,Spiral,0.4878
803890.jpg,Elliptical,0.985
803954.jpg,Spiral,0.622
804065.jpg,Irregular,0.5493
804107.jpg,Irregular,0.855
804108.jpg,Elliptical,0.916
804162.jpg,Spiral,0.8955
804176.jpg,Irregular,0.6055
804207.jpg,Elliptical,0.9893
804234.jpg,Elliptical,0.996
804254.jpg,Elliptical,0.3862
804317.jpg,Elliptical,0.546
804347.jpg,Elliptical,0.715
804376.jpg,Elliptical,0.996
804446.jpg,Spiral,0.6978
804492.jpg,Irregular,0.7915
804568.jpg,Spiral,0.679
804584.jpg,Irregular,0.7773
804651.jpg,Elliptical,0.759
804737.jpg,Elliptical,0.6504
804743.jpg,Irregular,0.6865
804750.jpg,Irregular,0.442
804786.jpg,Irregular,0.4954
804813.jpg,Spiral,0.5713
804818.jpg,Irregular,0.673
804897.jpg,Irregular,0.814
804926.jpg,Irregular,0.847
804939.jpg,Spiral,0.6533
805118.jpg,Elliptical,0.5625
805148.jpg,Irregular,0.6343
805155.jpg,Spiral,0.9434
805167.jpg,Irregular,0.5747
805201.jpg,Elliptical,0.6323
805204.jpg,Irregular,0.6245
805242.jpg,Elliptical,0.899
805274.jpg,Elliptical,0.9976
805314.jpg,Elliptical,0.683
805330.jpg,Spiral,0.6875
805355.jpg,Elliptical,0.626
805369.jpg,Irregular,0.624
805419.jpg,Irregular,0.7524
805421.jpg,Elliptical,0.4766
805443.jpg,Elliptical,0.4302
805499.jpg,Elliptical,0.749
805568.jpg,Spiral,0.4346
805601.jpg,Elliptical,0.837
805655.jpg,Spiral,0.6367
805695.jpg,Elliptical,0.9478
805725.jpg,Irregular,0.5137
805726.jpg,Spiral,0.7
805753.jpg,Elliptical,0.994
805755.jpg,Spiral,0.646
805766.jpg,Spiral,0.7393
805815.jpg,Spiral,0.8657
805854.jpg,Irregular,0.9014
805882.jpg,Irregular,0.657
805929.jpg,Elliptical,0.9795
805973.jpg,Elliptical,0.992
806004.jpg,Spiral,0.697
806031.jpg,Irregular,0.4973
806039.jpg,Irregular,0.4402
806040.jpg,Spiral,0.4707
806048.jpg,Elliptical,0.9927
806098.jpg,Spiral,0.646
806103.jpg,Irregular,0.4678
806117.jpg,Irregular,0.547
806142.jpg,Irregular,0.5513
806212.jpg,Elliptical,0.643
806221.jpg,Spiral,0.529
806246.jpg,Elliptical,0.5107
806279.jpg,Irregular,0.489
806287.jpg,Irregular,0.378
806295.jpg,Elliptical,0.7217
806317.jpg,Irregular,0.635
806330.jpg,Elliptical,0.9995
806357.jpg,Irregular,0.6743
806389.jpg,Elliptical,0.5464
806390.jpg,Spiral,0.557
806471.jpg,Irregular,0.636
806562.jpg,Irregular,0.83
806578.jpg,Spiral,0.8174
806585.jpg,Elliptical,0.728
806815.jpg,Elliptical,0.909
806825.jpg,Elliptical,0.994
806830.jpg,Spiral,0.4492
806860.jpg,Spiral,0.589
806863.jpg,Irregular,0.66
807019.jpg,Elliptical,0.9995
807085.jpg,Elliptical,0.6304
807160.jpg,Elliptical,0.998
807166.jpg,Elliptical,0.5693
807184.jpg,Irregular,0.6055
807205.jpg,Irregular,0.5205
807257.jpg,Irregular,0.524
807324.jpg,Irregular,0.6353
807350.jpg,Irregular,0.5356
807370.jpg,Elliptical,0.843
807431.jpg,Elliptical,0.5376
807436.jpg,Elliptical,0.8955
807486.jpg,Elliptical,0.7437
807528.jpg,Elliptical,0.994
807561.jpg,Spiral,0.6416
807630.jpg,Elliptical,0.9756
807639.jpg,Irregular,0.4167
807649.jpg,Irregular,0.7695
807735.jpg,Irregular,0.4473
807741.jpg,Elliptical,0.5195
807907.jpg,Elliptical,0.5166
807910.jpg,Elliptical,0.9834
807925.jpg,Elliptical,0.963
807953.jpg,Elliptical,0.9883
808014.jpg,Spiral,0.583
808074.jpg,Elliptical,0.802
808076.jpg,Irregular,0.4192
808207.jpg,Elliptical,0.9927
808218.jpg,Irregular,0.4297
808220.jpg,Irregular,0.5093
808234.jpg,Spiral,0.784
808262.jpg,Irregular,0.3643
808264.jpg,Spiral,0.7686
808281.jpg,Irregular,0.937
808360.jpg,Spiral,0.8926
808362.jpg,Spiral,0.631
808368.jpg,Spiral,0.6587
808487.jpg,Elliptical,0.9927
808541.jpg,Elliptical,0.4565
808580.jpg,Elliptical,0.9814
808583.jpg,Irregular,0.4072
808612.jpg,Elliptical,0.4055
808619.jpg,Spiral,0.374
808640.jpg,Irregular,0.7534
808688.jpg,Elliptical,0.903
808761.jpg,Irregular,0.4854
808762.jpg,Elliptical,0.991
808817.jpg,Irregular,0.7056
808836.jpg,Irregular,0.4988
808904.jpg,Spiral,0.617
808933.jpg,Elliptical,0.954
808936.jpg,Spiral,0.3894
808938.jpg,Elliptical,0.9414
808951.jpg,Elliptical,0.974
809005.jpg,Elliptical,0.9756
809016.jpg,Irregular,0.399
809104.jpg,Spiral,0.498
809122.jpg,Spiral,0.577
809155.jpg,Irregular,0.365
809157.jpg,Elliptical,0.96
809182.jpg,Elliptical,0.7427
809235.jpg,Spiral,0.814
809244.jpg,Spiral,0.4785
809251.jpg,Elliptical,0.994
809330.jpg,Spiral,0.5864
809335.jpg,Elliptical,0.9863
809375.jpg,Spiral,0.917
809392.jpg,Irregular,0.612
809403.jpg,Elliptical,0.8022
809437.jpg,Elliptical,0.947
809478.jpg,Spiral,0.7456
809572.jpg,Elliptical,0.6323
809578.jpg,Elliptical,0.4958
809619.jpg,Irregular,0.548
809712.jpg,Irregular,0.721
809801.jpg,Irregular,0.61
809818.jpg,Irregular,0.509
809826.jpg,Elliptical,0.969
809872.jpg,Elliptical,0.998
809902.jpg,Irregular,0.6147
809904.jpg,Irregular,0.4922
809946.jpg,Spiral,0.8027
809953.jpg,Irregular,0.573
809960.jpg,Elliptical,0.7617
809999.jpg,Spiral,0.636
810084.jpg,Irregular,0.612
810114.jpg,Irregular,0.5425
810239.jpg,Irregular,0.5386
810276.jpg,Irregular,0.591
810310.jpg,Spiral,0.6187
810328.jpg,Irregular,0.5073
810347.jpg,Elliptical,0.951
810350.jpg,Irregular,0.7188
810364.jpg,Spiral,0.8584
810400.jpg,Spiral,0.582
810438.jpg,Elliptical,0.7373
810440.jpg,Spiral,0.86
810450.jpg,Elliptical,0.9287
810455.jpg,Irregular,0.6006
810469.jpg,Spiral,0.6123
810478.jpg,Spiral,0.6484
810486.jpg,Irregular,0.7764
810493.jpg,Spiral,0.854
810547.jpg,Irregular,0.78
810587.jpg,Spiral,0.748
810642.jpg,Irregular,0.7
810658.jpg,Elliptical,0.3987
810701.jpg,Elliptical,0.912
810706.jpg,Spiral,0.7188
810723.jpg,Elliptical,0.983
810766.jpg,Irregular,0.7397
810768.jpg,Irregular,0.712
810781.jpg,Irregular,0.559
810792.jpg,Irregular,0.8877
810842.jpg,Spiral,0.5986
810844.jpg,Elliptical,0.8022
810882.jpg,Spiral,0.625
810917.jpg,Elliptical,0.9966
810949.jpg,Elliptical,0.685
810955.jpg,Elliptical,0.856
810989.jpg,Elliptical,0.966
810991.jpg,Elliptical,0.9385
811015.jpg,Elliptical,0.844
811016.jpg,Elliptical,0.75
811038.jpg,Elliptical,0.996
811066.jpg,Elliptical,0.945
811091.jpg,Irregular,0.9634
811118.jpg,Irregular,0.7173
811124.jpg,Irregular,0.815
811136.jpg,Elliptical,0.4988
811148.jpg,Spiral,0.4834
811158.jpg,Irregular,0.8516
811162.jpg,Spiral,0.5405
811166.jpg,Irregular,0.4832
811184.jpg,Elliptical,0.955
811318.jpg,Irregular,0.9214
811328.jpg,Elliptical,0.735
811330.jpg,Spiral,0.6216
811354.jpg,Irregular,0.462
811428.jpg,Spiral,0.6475
811481.jpg,Elliptical,0.9956
811485.jpg,Irregular,0.596
811499.jpg,Irregular,0.758
811582.jpg,Irregular,0.8086
811597.jpg,Elliptical,0.8926
811601.jpg,Elliptical,0.995
811629.jpg,Elliptical,0.9814
811683.jpg,Irregular,0.7637
811684.jpg,Irregular,0.5127
811745.jpg,Irregular,0.7354
811803.jpg,Spiral,0.5566
811861.jpg,Elliptical,0.6943
811868.jpg,Elliptical,0.926
811875.jpg,Spiral,0.6377
811886.jpg,Spiral,0.8467
811908.jpg,Elliptical,0.9727
811946.jpg,Irregular,0.7446
811952.jpg,Irregular,0.702
811954.jpg,Spiral,0.8154
811957.jpg,Elliptical,0.7227
811995.jpg,Spiral,0.8203
812230.jpg,Elliptical,0.4592
812294.jpg,Elliptical,0.942
812335.jpg,Elliptical,0.645
812336.jpg,Elliptical,0.997
812358.jpg,Irregular,0.5776
812363.jpg,Irregular,0.4187
812378.jpg,Elliptical,0.6045
812462.jpg,Elliptical,0.821
812497.jpg,Elliptical,0.547
812536.jpg,Elliptical,0.887
812578.jpg,Irregular,0.4355
812607.jpg,Elliptical,0.985
812719.jpg,Elliptical,0.8145
812729.jpg,Spiral,0.879
812787.jpg,Elliptical,0.979
812829.jpg,Irregular,0.6997
812853.jpg,Elliptical,0.4558
812858.jpg,Elliptical,0.7637
812860.jpg,Spiral,0.7686
812861.jpg,Spiral,0.858
812875.jpg,Elliptical,0.997
812889.jpg,Spiral,0.6387
812906.jpg,Elliptical,0.4795
812915.jpg,Elliptical,0.919
812941.jpg,Spiral,0.576
812966.jpg,Elliptical,0.4902
813059.jpg,Irregular,0.7188
813120.jpg,Elliptical,0.992
813148.jpg,Spiral,0.884
813194.jpg,Elliptical,0.7793
813283.jpg,Elliptical,0.7637
813313.jpg,Spiral,0.4954
813333.jpg,Spiral,0.898
813432.jpg,Elliptical,0.851
813454.jpg,Spiral,0.3884
813575.jpg,Irregular,0.636
813589.jpg,Elliptical,0.4883
813626.jpg,Spiral,0.6543
813679.jpg,Elliptical,0.687
813729.jpg,Elliptical,0.705
813740.jpg,Elliptical,0.9956
813746.jpg,Irregular,0.731
813826.jpg,Irregular,0.791
814110.jpg,Elliptical,0.9976
814119.jpg,Irregular,0.4773
814222.jpg,Irregular,0.666
814250.jpg,Elliptical,0.979
814384.jpg,Irregular,0.739
814428.jpg,Irregular,0.87
814445.jpg,Elliptical,0.9946
814512.jpg,Irregular,0.6973
814565.jpg,Irregular,0.5615
814567.jpg,Elliptical,0.831
814588.jpg,Irregular,0.597
814601.jpg,Spiral,0.481
814637.jpg,Elliptical,0.568
814653.jpg,Irregular,0.959
814767.jpg,Irregular,0.777
814867.jpg,Spiral,0.87
814874.jpg,Spiral,0.65
814906.jpg,Irregular,0.5747
814941.jpg,Spiral,0.418
815044.jpg,Irregular,0.601
815122.jpg,Irregular,0.5815
815123.jpg,Spiral,0.4646
815145.jpg,Irregular,0.9175
815169.jpg,Irregular,0.76
815197.jpg,Elliptical,0.8354
815303.jpg,Elliptical,0.991
815380.jpg,Spiral,0.749
815431.jpg,Irregular,0.6494
815480.jpg,Elliptical,0.848
815491.jpg,Elliptical,0.943
815545.jpg,Elliptical,0.81
815568.jpg,Elliptical,0.876
815732.jpg,Irregular,0.6807
815738.jpg,Elliptical,0.9883
815742.jpg,Irregular,0.698
815755.jpg,Elliptical,0.987
815850.jpg,Elliptical,0.9136
815882.jpg,Spiral,0.769
815892.jpg,Elliptical,0.9565
815935.jpg,Elliptical,0.7534
815945.jpg,Irregular,0.626
815959.jpg,Irregular,0.5
816012.jpg,Irregular,0.6885
816086.jpg,Irregular,0.8823
816129.jpg,Irregular,0.6772
816140.jpg,Elliptical,0.526
816293.jpg,Spiral,0.533
816338.jpg,Irregular,0.423
816343.jpg,Irregular,0.9297
816371.jpg,Elliptical,0.9766
816381.jpg,Elliptical,0.984
816383.jpg,Elliptical,0.9893
816421.jpg,Elliptical,0.952
816437.jpg,Elliptical,0.9976
816452.jpg,Elliptical,0.871
816474.jpg,Elliptical,0.7188
816476.jpg,Irregular,0.537
816480.jpg,Irregular,0.905
816499.jpg,Irregular,0.6284
816540.jpg,Spiral,0.6084
816571.jpg,Elliptical,0.9434
816575.jpg,Elliptical,0.998
816579.jpg,Spiral,0.7207
816673.jpg,Irregular,0.7456
816782.jpg,Irregular,0.419
816905.jpg,Irregular,0.827
816906.jpg,Elliptical,0.702
816922.jpg,Elliptical,0.789
816939.jpg,Elliptical,0.9634
816944.jpg,Spiral,0.685
817013.jpg,Irregular,0.7017
817014.jpg,Irregular,0.7593
817059.jpg,Spiral,0.4531
817088.jpg,Elliptical,0.995
817105.jpg,Irregular,0.901
817134.jpg,Irregular,0.594
817178.jpg,Elliptical,0.9805
817313.jpg,Elliptical,0.9995
817319.jpg,Irregular,0.6313
817369.jpg,Irregular,0.5303
817422.jpg,Irregular,0.487
817520.jpg,Spiral,0.698
817529.jpg,Elliptical,0.5586
817542.jpg,Irregular,0.6147
817551.jpg,Elliptical,0.528
817591.jpg,Elliptical,0.771
817635.jpg,Irregular,0.589
817653.jpg,Elliptical,0.975
817673.jpg,Irregular,0.5835
817705.jpg,Elliptical,0.997
817720.jpg,Irregular,0.955
817722.jpg,Elliptical,0.704
817743.jpg,Irregular,0.676
817748.jpg,Spiral,0.586
817778.jpg,Irregular,0.5396
817804.jpg,Irregular,0.8677
817848.jpg,Spiral,0.7827
817885.jpg,Elliptical,0.865
817931.jpg,Irregular,0.465
817994.jpg,Elliptical,0.8496
818022.jpg,Elliptical,0.993
818150.jpg,Spiral,0.593
818177.jpg,Elliptical,0.969
818265.jpg,Irregular,0.6494
818271.jpg,Irregular,0.4875
818287.jpg,Elliptical,0.8975
818290.jpg,Elliptical,0.971
818294.jpg,Elliptical,0.932
818315.jpg,Irregular,0.5205
818338.jpg,Elliptical,0.8926
818346.jpg,Irregular,0.5493
818494.jpg,Elliptical,0.9805
818534.jpg,Irregular,0.452
818554.jpg,Spiral,0.4587
818556.jpg,Elliptical,0.3865
818567.jpg,Irregular,0.7183
818602.jpg,Elliptical,0.7827
818692.jpg,Irregular,0.6426
818735.jpg,Elliptical,0.9194
818739.jpg,Irregular,0.8735
818763.jpg,Elliptical,0.982
818765.jpg,Elliptical,0.9927
818795.jpg,Elliptical,0.4805
818803.jpg,Irregular,0.5996
818838.jpg,Elliptical,0.999
818853.jpg,Irregular,0.526
818916.jpg,Elliptical,0.9634
818931.jpg,Irregular,0.567
818948.jpg,Spiral,0.51
818957.jpg,Irregular,0.6836
818960.jpg,Elliptical,0.4902
819031.jpg,Irregular,0.747
819049.jpg,Elliptical,0.986
819054.jpg,Irregular,0.713
819197.jpg,Elliptical,0.99
819217.jpg,Spiral,0.6714
819251.jpg,Spiral,0.4783
819285.jpg,Irregular,0.7246
819310.jpg,Irregular,0.889
819382.jpg,Spiral,0.7104
819475.jpg,Elliptical,0.9814
819516.jpg,Elliptical,0.9805
819523.jpg,Elliptical,0.964
819526.jpg,Spiral,0.626
819545.jpg,Elliptical,0.9995
819548.jpg,Elliptical,0.995
819643.jpg,Irregular,0.6245
819731.jpg,Irregular,0.631
819761.jpg,Spiral,0.594
819807.jpg,Elliptical,0.999
819816.jpg,Elliptical,0.9854
819839.jpg,Elliptical,0.509
819840.jpg,Elliptical,0.8887
819899.jpg,Elliptical,0.964
819906.jpg,Elliptical,0.9844
819938.jpg,Irregular,0.792
819988.jpg,Elliptical,0.4934
820002.jpg,Elliptical,0.828
820110.jpg,Elliptical,0.9966
820137.jpg,Irregular,0.7686
820143.jpg,Irregular,0.5693
820203.jpg,Irregular,0.953
820268.jpg,Spiral,0.912
820340.jpg,Elliptical,0.9956
820348.jpg,Irregular,0.7993
820385.jpg,Irregular,0.6
820403.jpg,Elliptical,0.992
820458.jpg,Elliptical,0.9907
820543.jpg,Spiral,0.6597
820565.jpg,Irregular,0.9717
820622.jpg,Elliptical,0.9937
820642.jpg,Spiral,0.713
820725.jpg,Irregular,0.6772
820734.jpg,Spiral,0.7163
820741.jpg,Elliptical,0.833
820743.jpg,Irregular,0.5317
820750.jpg,Spiral,0.572
820754.jpg,Irregular,0.675
820777.jpg,Elliptical,0.921
820831.jpg,Elliptical,0.9893
820894.jpg,Irregular,0.748
820902.jpg,Elliptical,0.992
820915.jpg,Elliptical,0.976
820956.jpg,Elliptical,0.983
820980.jpg,Irregular,0.4485
821017.jpg,Elliptical,0.5005
821074.jpg,Spiral,0.426
821079.jpg,Elliptical,0.816
821103.jpg,Elliptical,0.505
821104.jpg,Elliptical,0.58
821114.jpg,Irregular,0.6943
821122.jpg,Irregular,0.5415
821206.jpg,Irregular,0.511
821217.jpg,Spiral,0.943
821228.jpg,Elliptical,0.6084
821254.jpg,Elliptical,0.659
821282.jpg,Elliptical,0.428
821286.jpg,Irregular,0.9106
821303.jpg,Spiral,0.9604
821346.jpg,Spiral,0.8394
821378.jpg,Irregular,0.8193
821395.jpg,Irregular,0.855
821458.jpg,Irregular,0.5264
821471.jpg,Elliptical,0.764
821499.jpg,Elliptical,0.6245
821503.jpg,Elliptical,0.8086
821505.jpg,Elliptical,0.5205
821532.jpg,Spiral,0.67
821663.jpg,Spiral,0.6147
821674.jpg,Irregular,0.8433
821760.jpg,Elliptical,0.9097
821811.jpg,Irregular,0.8354
821822.jpg,Irregular,0.8354
821830.jpg,Elliptical,0.812
821834.jpg,Irregular,0.6523
821869.jpg,Irregular,0.841
821914.jpg,Spiral,0.7544
821937.jpg,Spiral,0.631
821938.jpg,Elliptical,0.801
822107.jpg,Spiral,0.709
822109.jpg,Spiral,0.608
822135.jpg,Elliptical,0.796
822166.jpg,Spiral,0.895
822182.jpg,Spiral,0.8213
822230.jpg,Spiral,0.8213
822232.jpg,Elliptical,0.4812
822238.jpg,Elliptical,0.7563
822239.jpg,Irregular,0.4624
822279.jpg,Irregular,0.5073
822326.jpg,Irregular,0.6016
822330.jpg,Elliptical,0.812
822341.jpg,Irregular,0.59
822350.jpg,Elliptical,0.6533
822396.jpg,Spiral,0.5474
822410.jpg,Irregular,0.7554
822432.jpg,Irregular,0.767
822448.jpg,Spiral,0.9097
822473.jpg,Elliptical,0.9946
822490.jpg,Irregular,0.925
822547.jpg,Elliptical,0.844
822554.jpg,Spiral,0.631
822578.jpg,Irregular,0.5767
822604.jpg,Elliptical,0.845
822734.jpg,Spiral,0.6064
822807.jpg,Spiral,0.8887
822813.jpg,Elliptical,0.998
822840.jpg,Irregular,0.503
822855.jpg,Elliptical,0.997
822870.jpg,Irregular,0.613
822896.jpg,Irregular,0.649
822924.jpg,Spiral,0.6704
822978.jpg,Spiral,0.915
823021.jpg,Spiral,0.6226
823035.jpg,Irregular,0.8364
823052.jpg,Irregular,0.6675
823055.jpg,Irregular,0.7705
823159.jpg,Elliptical,0.9985
823285.jpg,Irregular,0.71
823369.jpg,Elliptical,0.7197
823374.jpg,Spiral,0.864
823389.jpg,Elliptical,0.53
823431.jpg,Irregular,0.816
823437.jpg,Elliptical,0.932
823487.jpg,Irregular,0.797
823516.jpg,Elliptical,0.9775
823557.jpg,Irregular,0.6997
823566.jpg,Elliptical,0.7217
823617.jpg,Spiral,0.521
823661.jpg,Spiral,0.748
823679.jpg,Elliptical,0.581
823745.jpg,Irregular,0.617
823747.jpg,Irregular,0.552
823786.jpg,Elliptical,0.9385
823836.jpg,Spiral,0.566
823863.jpg,Elliptical,0.9976
823866.jpg,Elliptical,0.6084
823882.jpg,Elliptical,0.919
823906.jpg,Irregular,0.6733
823923.jpg,Elliptical,0.967
823991.jpg,Elliptical,0.9795
823997.jpg,Irregular,0.449
824021.jpg,Irregular,0.7495
824063.jpg,Spiral,0.5312
824075.jpg,Irregular,0.9097
824124.jpg,Irregular,0.7446
824126.jpg,Irregular,0.3923
824151.jpg,Elliptical,0.528
824428.jpg,Elliptical,0.9165
824475.jpg,Spiral,0.5645
824479.jpg,Spiral,0.892
824536.jpg,Elliptical,0.9766
824549.jpg,Elliptical,0.639
824650.jpg,Elliptical,0.9995
824673.jpg,Elliptical,0.618
